Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
NUP43,580.5894958,0.221463211,0.092779105,0.015159308,0.032073
PCMT1,1201.839109,0.242831435,0.073795712,0.000642131,0.001790851
LRP11,687.0441266,-0.966789344,0.07692861,4.78E-37,2.17E-35
RAET1E,5.536640656,0.137806739,0.43013669,0.603213518,0.709737532
CRCP,349.9471786,-0.904248628,0.125293142,1.35E-13,1.18E-12
TPST1,160.6959456,-0.817773816,0.157124477,5.79E-08,2.83E-07
LOC119042012,1073.258679,0.412842428,0.071387003,5.31E-09,2.92E-08
TMEM248,3154.908448,-0.088620695,0.059601124,0.112188965,0.184504889
SBDS,1117.829986,0.945532795,0.066101322,3.98E-47,3.01E-45
LOC119042035,356.0465411,0.668495765,0.130566393,1.30E-07,6.10E-07
CALN1,13.26498809,-0.417959918,0.455318291,0.166052751,0.255826046
GALNT17,0.72144927,-0.144687076,0.541627992,0.278667544,0.390994418
AUTS2,2710.750195,0.550994299,0.061278302,1.61E-19,2.26E-18
CASTOR2,886.2008246,-0.915869403,0.094197484,7.21E-23,1.29E-21
RCC1L,549.811264,-0.07485184,0.093545784,0.420428388,0.540223123
GTF2IRD2B,1011.420245,-0.008775433,0.069759622,0.970691625,0.988737913
NCF1,158.2152244,0.088662313,0.128571926,0.477711387,0.595262012
LOC119042042,0.560447027,0.071709861,0.530563923,0.588459063,0.697277287
GTF2I,5089.661932,-0.394895532,0.058515311,8.16E-12,6.06E-11
LOC119056745,0.86765011,-0.051315803,0.519439657,0.709376028,0.79696375
LOC119058464,68.05442085,-0.456431004,0.205109038,0.01602558,0.033671197
IFT88,818.9125261,-0.691882212,0.071675286,7.89E-23,1.41E-21
IL17D,166.8874884,-0.975748266,0.181081657,1.68E-08,8.74E-08
EEF1AKMT1,342.1826085,-0.119984365,0.091035731,0.184293987,0.279158818
XPO4,773.318619,0.764723176,0.10533295,1.82E-13,1.57E-12
LOC128627119,2.69747958,0.169052132,0.486543938,0.483877993,0.601023164
LATS2,1839.048142,1.578987317,0.098263878,4.74E-59,6.02E-57
LOC119058559,3.179079789,0.189256475,0.471777348,0.47202543,0.589982392
SAP18,1869.486758,0.03693707,0.069265259,0.617159966,0.721819622
SKA3,324.9299773,-0.196790115,0.144209405,0.155283316,0.242402709
MRPL57,410.5922232,-0.340710242,0.087132321,5.43E-05,0.000178453
ZDHHC20,3113.76172,-0.237222016,0.098734537,0.014327085,0.03052855
MICU2,1269.715252,0.061140647,0.054712461,0.279270781,0.391534182
LOC119059080,0.460230402,-0.021640245,0.527827314,0.739498998,0.819247097
FGF9,115.2667865,1.35171711,0.190114623,1.57E-13,1.36E-12
CCNY,2037.227554,0.797315262,0.075128988,9.45E-27,2.28E-25
GJD4,10.7533275,-2.04897042,0.606833278,7.21E-05,0.0002329
FZD8,137.5864361,0.203044214,0.146038629,0.150612813,0.236637653
LOC128627121,6.727918089,-0.101665797,0.425275182,0.697952917,0.788183073
LOC119055011,1.51549223,-0.1257308,0.530324633,0.408157347,0.52857126
LOC119040565,0.408273059,0.052800854,0.526059627,0.719832319,0.804222738
LOC119055022,1.49721571,0.198442069,0.520414185,0.377459134,0.497100695
SLC41A3,183.1670425,-0.504861068,0.133027109,8.83E-05,0.000281588
LOC119055045,6.099611254,-0.465895923,0.544737716,0.139725906,0.222044468
LOC128627122,3.71690517,-0.535574601,0.654181529,0.095624262,0.16112144
TM9SF2,4525.970559,0.45110393,0.050036614,1.32E-19,1.87E-18
LOC119056470,0.295153624,-0.00781876,0.52935248,0.799534473,NA
CLYBL,140.3714771,-0.145152302,0.151586849,0.316926458,0.433009564
NAPB,292.5667258,0.318334718,0.106912911,0.002248876,0.005662806
GZF1,361.1765664,-0.494237713,0.104937513,1.74E-06,7.03E-06
LOC128627124,2.653652434,-0.251648757,0.542690831,0.288873214,0.402374883
NXT1,145.0988773,0.649171927,0.16016726,2.20E-05,7.62E-05
LOC128627125,1.008512651,-0.205128343,0.559795937,0.202735246,0.301028068
THBD,1.05909924,-0.176534464,0.545017898,0.270487656,0.381940167
LOC128627126,0.553025989,-0.08343315,0.528960986,0.440677742,0.560617938
XRN2,2844.808122,-0.056854273,0.057619246,0.308019724,0.423586228
KIZ,55.2846763,0.82188818,0.188613214,4.18E-06,1.60E-05
TRIM69,1.531889983,-0.226875175,0.550200357,0.276641225,0.388699255
LOC119054174,89.14334305,-0.457954473,0.209591277,0.016811438,0.035169748
B2M,8424.939914,1.334012506,0.148078007,2.98E-20,4.39E-19
PATL2,4.347186041,-0.02146283,0.433427664,0.923586929,0.954821197
SPG11,1602.119963,-0.293659005,0.088678923,0.000769141,0.002120643
EIF3J,1135.200796,0.59923996,0.070969433,1.04E-17,1.27E-16
CTDSPL2,996.8846261,1.103517837,0.115316508,2.12E-22,3.68E-21
GOLM2,4798.999041,0.461502614,0.085970808,4.11E-08,2.04E-07
LOC119054370,2.781453256,-0.372464975,0.618448262,0.144351277,0.228281178
MTCL1,1727.077693,0.015666325,0.067233371,0.854413408,0.901193372
EPHA6,8.746235663,0.868351148,0.485519561,0.014594606,0.031050584
LOC119039956,3.93815923,0.321031616,0.50723945,0.25298704,0.361242991
ARL6,661.3833261,-0.160914143,0.079988243,0.041171272,0.07756304
LOC119039964,0.461555183,0.048753688,0.531328502,0.76046577,0.834476924
LOC128627131,20.87798084,0.314670804,0.331731495,0.237010421,0.342165891
CCDC148,162.9452804,0.883766525,0.173912616,9.85E-08,4.68E-07
LOC128627137,9.559581338,-0.060800125,0.35613864,0.813016434,0.870911954
NR2F1,12.96118949,-0.115618659,0.35544183,0.660282437,0.757881042
FAM172A,1147.240371,0.105741447,0.102308645,0.295381801,0.409602194
LOC128627135,22.336618,-0.561005325,0.353212355,0.047380152,0.08772869
KIAA0825,225.0812363,0.539353307,0.119799851,3.70E-06,1.43E-05
SLF1,131.7906718,-0.164133456,0.140021955,0.224887304,0.3280258
MCTP1,223.8890687,-0.3661604,0.248988091,0.095687406,0.161197514
FAM81B,2.760717708,2.358963999,1.161802475,0.003098294,0.007606062
SKIC3,1266.931197,0.753226997,0.106120245,4.62E-13,3.84E-12
ARSK,522.6151499,-0.507030121,0.103092766,5.00E-07,2.17E-06
GPR150,1.279440471,0.053505528,0.494831617,0.791370496,0.855855814
RFESD,489.4196881,-0.240635069,0.092105049,0.007702974,0.01741187
SPATA9,51.64089997,-0.75606217,0.256187091,0.000964222,0.002613861
RHOBTB3,2985.303585,0.323191128,0.094014192,0.000235367,0.000701754
GLRX,1342.729908,0.527544558,0.085334014,3.52E-10,2.20E-09
ELL2,673.2719413,0.27620467,0.110208323,0.01019263,0.022466925
LOC128627139,0.671706632,0.01903078,0.509986398,0.937140526,0.965114529
PCSK1,0.193052449,0.034805737,0.532811489,0.82580783,NA
CAST,1425.533808,-0.082778169,0.08159187,0.285691355,0.398756098
ERAP1,1105.725054,-0.647291326,0.161380057,2.90E-05,9.88E-05
ERAP2,236.7652509,-0.068720249,0.217427166,0.729165072,0.811058634
LNPEP,1797.310106,-0.595909673,0.102840159,3.35E-09,1.89E-08
LIX1,0.151509598,-0.004861393,0.532705555,0.998697768,NA
RIOK2,1052.862792,1.037934274,0.0818642,1.50E-37,7.00E-36
RGMB,361.5586303,0.320815044,0.085988844,0.000143598,0.000442122
CHD1,2231.384519,0.919587251,0.11800931,1.73E-15,1.76E-14
FAM174A,221.5302738,0.313736666,0.130929746,0.013238174,0.028472404
ST8SIA4,55.30119497,-0.9641545,0.362855937,0.001585764,0.004125242
LOC128627141,8468.802185,-0.376987891,0.212002914,0.051197773,0.093971858
SP4,280.5018947,0.484593281,0.12439298,5.93E-05,0.000193613
DNAH11,239.7320019,0.27832572,0.166128971,0.077567376,0.134751973
CDCA7L,1055.24462,1.198972282,0.21044083,1.95E-09,1.13E-08
RAPGEF5,14.38371052,0.112491457,0.346195546,0.676867001,0.772011026
IL6,433.9783646,0.975381337,0.122624299,3.79E-16,4.08E-15
TOMM7,330.6060845,-0.3163713,0.118284477,0.005884827,0.013665918
LOC119042565,0.383110836,0.077192902,0.53759522,0.442365828,NA
HYCC1,2639.535556,0.075111053,0.07620338,0.384613501,0.50404034
LOC119042566,5.118015757,0.418188111,0.589895296,0.15732585,0.244865775
KLHL7,830.1989169,0.122540533,0.087910761,0.159246505,0.247296557
NUP42,206.5374856,1.087091765,0.112001343,6.16E-23,1.11E-21
GPNMB,1405.984169,-0.333893013,0.24268478,0.122057772,0.198078536
MALSU1,67.02885438,-0.083700812,0.181414119,0.623403453,0.727331093
IGF2BP3,1188.884309,0.648160531,0.301488797,0.011804891,0.025673273
LOC119042561,7.752282267,0.176356,0.438597013,0.502024893,0.618120953
TRA2A,3735.983192,0.635844791,0.066989431,3.96E-21,6.24E-20
CCDC126,350.9382966,0.302742043,0.089869418,0.000746216,0.002061559
FAM221A,36.84719486,0.980080678,0.264119431,4.69E-05,0.000155737
PALS2,586.720423,1.285585878,0.164491073,8.14E-16,8.47E-15
GSDME,26.28947628,0.611950833,0.363739447,0.034622095,0.06658324
OSBPL3,120.4979963,-1.357398839,0.337813019,7.43E-06,2.74E-05
LOC119035254,4135.434386,0.23828812,0.064259933,0.00020197,0.000607537
CUNH7orf31,279.7197964,1.90563679,0.132735387,8.68E-48,6.76E-46
LOC119035285,46.47179384,-1.441474721,0.289380037,9.70E-08,4.61E-07
NFE2L3,519.751685,-0.52617243,0.116556311,3.52E-06,1.36E-05
LOC119035301,0.515117609,0.050172821,0.531816987,0.76928784,0.840656355
HNRNPA2B1,18474.84912,-0.207687116,0.064793227,0.001362431,0.003587494
CBX3,4138.148198,-0.082900218,0.071467031,0.240734554,0.346620611
SNX10,571.2721889,-0.305482027,0.180043125,0.070733886,0.124608486
SKAP2,1731.888676,-0.52348394,0.059542826,5.26E-19,7.09E-18
HOXA1,189.552754,-0.106559386,0.125543032,0.380794006,0.500271918
LOC119035277,19.96916266,0.075902449,0.283715135,0.755614657,0.830985955
HOXA2,71.31653125,0.372076761,0.194300255,0.039451131,0.074738972
HOXA3,371.0409269,-0.402764963,0.10831616,0.000142835,0.000439848
HOXA4,44.1110372,0.268519435,0.205834791,0.156465674,0.243865944
HOXA5,225.7858334,-0.35729135,0.14401771,0.009403251,0.020886268
HOXA6,450.2925996,-0.91304735,0.169674357,1.82E-08,9.38E-08
HOXA7,376.6685061,-0.81495208,0.124346577,1.82E-11,1.31E-10
HOXA9,1799.207086,-0.207293124,0.102838192,0.040324717,0.076176758
HOXA10,474.3339071,-0.905203861,0.148494079,2.12E-10,1.35E-09
LOC119035228,54.62205922,-0.544974608,0.244310642,0.01154723,0.025143435
HOXA11,67.06155069,-0.110082564,0.173318259,0.486469951,0.603322417
HOXA13,0.532785932,0.049697128,0.52619423,0.74218318,0.82140807
HIBADH,472.484158,-0.113054135,0.09944364,0.239162948,0.34471789
TAX1BP1,4891.966258,0.420113427,0.056425451,9.38E-14,8.28E-13
JAZF1,128.4585,0.164294452,0.203400139,0.384062948,0.50353983
LOC119035283,1.177661572,-0.490196209,0.760864476,0.072899988,0.127921271
CREB5,948.3205989,0.284774263,0.114600892,0.010729574,0.023526013
TRIL,6.531915716,-2.303315338,0.685142675,7.39E-05,0.000238337
LOC119035232,54.36224539,-1.670541184,0.256620101,1.01E-11,7.46E-11
CHN2,324.8270764,-0.638454253,0.190571135,0.000342587,0.000997043
PRR15,5.465134847,-0.137472443,0.439632187,0.601395197,0.708127716
WIPF3,0.824011245,0.205050808,0.571811834,0.154830336,0.241800933
SCRN1,25.30361007,-0.308750548,0.304709519,0.219158714,0.321260638
FKBP14,316.1691173,-0.23600551,0.163290579,0.135144891,0.215913668
PLEKHA8,331.970455,0.41554991,0.11156804,0.000131212,0.000406078
MTURN,459.7782343,0.003118727,0.158382813,0.98088247,0.995981627
LOC119035192,2.577858636,-0.000209432,0.486700536,0.99171629,0.99807205
LOC128627140,5.572510681,0.138832177,0.433410553,0.599681926,0.706975152
ZNRF2,60.42030967,-0.399272334,0.232605568,0.057076249,0.103332465
LOC128627145,9.285120513,0.367443413,0.414287986,0.210800159,0.310864734
LOC128627146,0.992158883,0.109264594,0.530058808,0.450279604,0.569235774
NUDT12,578.5626981,0.992141704,0.110939397,1.15E-19,1.63E-18
LOC119047244,0.283681462,0.055081569,0.534383501,0.712600843,NA
MACIR,644.0432584,0.514183357,0.099090061,9.68E-08,4.60E-07
PPIP5K2,2736.932681,0.24791592,0.098158597,0.01049387,0.023065659
GIN1,138.4392342,0.184688619,0.147505967,0.190874037,0.287119777
PAM,4326.224022,-0.865888831,0.102655702,1.00E-17,1.23E-16
LOC128627147,0.66951512,-0.002944507,0.521929751,0.994714334,0.99807205
SLCO4C1,4.409865553,1.981320576,0.817771254,0.001217168,0.003231592
LOC128627151,0.349987524,-0.036610524,0.532456671,0.808516031,NA
LOC128627157,19.86220504,0.271770583,0.320925575,0.294896644,0.409024408
PRDX6,1417.813946,0.23951154,0.126577983,0.049503049,0.091225738
SLC9C2,102.1303878,-1.445026533,0.228673546,3.33E-11,2.33E-10
ANKRD45,110.0111161,-0.781418207,0.154437248,1.38E-07,6.42E-07
TEX50,0.558177963,-0.124736813,0.547709266,0.262824138,0.372823218
KLHL20,1420.595897,0.06290247,0.059526775,0.279318762,0.391540172
LOC119049730,11.58898735,0.015310585,0.38152458,0.944227921,0.969678033
LOC119049718,12.05418233,0.776897189,0.458697899,0.021940126,0.044531471
CENPL,110.7482539,-0.149095477,0.163495928,0.269331904,0.380668223
DARS2,391.5750097,-0.81340018,0.099478537,7.88E-17,9.00E-16
LOC119049552,537.4725954,2.03217123,0.133652774,2.74E-53,2.64E-51
LOC119049720,9.36445288,-0.008492072,0.387405053,0.964194293,0.984582785
LOC119049725,9.048071726,-0.256555134,0.402456553,0.354256291,0.473469281
LOC119049728,64.52764415,-0.266331295,0.228971516,0.198030452,0.295437887
LOC119049721,4.774744917,0.46283337,0.577164876,0.132887673,0.212724763
LOC119049734,13.27357628,0.095069806,0.314875186,0.710927789,0.797607328
LOC119049727,13.81276269,0.125442529,0.323772418,0.630606164,0.733013692
LOC119049733,23.17149552,-0.328423523,0.276869109,0.165782368,0.255475392
LOC119049719,16.1889936,0.027819117,0.306035807,0.911823852,0.946322391
LOC119049735,9.39532838,-0.17272438,0.373712952,0.520898546,0.635853263
LOC119049726,6.371528005,-0.255051565,0.451631413,0.357902805,0.477416921
ZBTB37,98.42064881,-0.370223438,0.174869207,0.024451052,0.049017013
SERPINC1,1.520486759,-0.154161188,0.509654943,0.452145491,0.570869529
RC3H1,3751.921505,0.412473067,0.087644164,1.48E-06,6.03E-06
RABGAP1L,2464.532052,0.195782331,0.061277838,0.001294662,0.003420106
GPR52,10.10337248,-0.30138088,0.429479155,0.293532139,0.407478832
LOC119049560,1.245521177,-0.196414817,0.569934366,0.190369268,0.286537495
CACYBP,1143.983892,0.459879023,0.086664251,6.99E-08,3.38E-07
TNN,38.69307842,-0.301395976,0.224055857,0.137057035,0.218384368
MRPS14,306.2084468,0.491760515,0.100211096,5.13E-07,2.22E-06
KIAA0040,61.89427457,3.429775469,0.424711636,4.69E-17,5.44E-16
COP1,2097.527941,0.31762398,0.051105607,7.19E-10,4.35E-09
LOC119049731,7.659578254,0.034485255,0.370235641,0.905138216,0.941011796
PAPPA2,2.767887333,-0.726763826,1.162855743,0.029806731,0.058279755
ASTN1,0.823674,-0.110154534,0.523534718,0.464029322,0.582303659
BRINP2,9.545010873,-1.540330046,0.698146848,0.002135861,0.005402526
LOC119049569,0.217207025,-0.005416828,0.532646857,0.998573612,NA
SEC16B,56.10110892,-0.797213157,0.259797316,0.000655959,0.001825154
LOC119049573,175.1007718,-1.104678134,0.193756814,2.40E-09,1.37E-08
LOC119049572,92.28521067,-0.539698106,0.206848194,0.004621144,0.010945587
RASAL2,1919.950017,0.133290215,0.115044105,0.230492734,0.33434603
CLEC20A,26.42778136,-1.463637962,0.394007009,2.45E-05,8.41E-05
TEX35,0.2262167,-0.015217577,0.532778175,0.886677348,NA
RALGPS2,345.329586,-0.217231281,0.138754112,0.104006466,0.173176566
ANGPTL1,0.589660891,0.050282674,0.524550205,0.701953239,0.791055116
FAM20B,1499.830543,-0.654484065,0.058493926,3.50E-29,1.01E-27
TOR3A,194.3664083,-0.058687048,0.135895685,0.657567177,0.755720275
LOC119049582,192.9219251,-0.037486156,0.14173809,0.774142532,0.843799818
ABL2,1136.95725,1.371079466,0.110390154,2.80E-36,1.22E-34
SOAT1,753.2955253,-0.357756362,0.094154996,0.000110378,0.000345603
LOC119049711,2.730890471,0.143757979,0.484669704,0.539108856,0.652348953
LOC119049709,1.756208156,-0.474079247,0.803873487,0.032476349,0.062915903
AXDND1,40.77190112,-1.479197501,0.320602439,4.57E-07,1.99E-06
NPHS2,1.574460865,0.217853918,0.563427532,0.187572112,0.283159922
TDRD5,0.298739294,-0.004199617,0.528426174,0.842098965,NA
LOC119049586,6663.269208,0.673447616,0.096813037,9.81E-13,7.90E-12
LOC119049587,3470.824825,0.036314717,0.106280086,0.728239314,0.81038109
TOR1AIP1,4805.657139,0.498285458,0.074789356,1.62E-11,1.16E-10
CEP350,7642.639122,1.201352258,0.130902492,7.62E-21,1.18E-19
LOC119049537,85.9112479,1.407850196,0.22603216,5.97E-11,4.07E-10
QSOX1,674.9521214,-0.704680701,0.094368993,2.56E-14,2.39E-13
LOC119049591,0.717811878,0.131457567,0.548521839,0.246631448,0.353803269
LHX4,0.215418168,0.022868069,0.530724331,0.91214704,NA
ACBD6,310.6571606,0.136882437,0.08653182,0.112886445,0.185445952
XPR1,2507.918762,-0.493133197,0.095646483,9.16E-08,4.36E-07
KIAA1614,452.0882362,-0.62965816,0.096771096,3.62E-11,2.52E-10
LOC119049597,0.203345398,-0.019524224,0.532950616,0.792234773,NA
LOC128627159,5.34119958,0.17665698,0.45900205,0.502346205,0.618431568
STX6,1316.47611,0.028195339,0.055704234,0.604433434,0.710846094
LOC119049600,0.788261168,0.054338704,0.5157682,0.738993768,0.818839281
IER5,529.3547439,0.016250927,0.107765045,0.864857392,0.90862517
CACNA1E,0.48304727,0.101600279,0.533087163,0.401380984,0.521475105
GLUL,2294.224966,0.696946767,0.085622458,3.22E-16,3.50E-15
LOC128627158,6.150517211,0.811883191,0.575327307,0.030892743,0.060107991
RGSL1,28.05189684,-0.664008898,0.303130148,0.010591904,0.02325546
LOC119049605,4.224955862,-0.472131857,0.613404033,0.125158727,0.202268064
RNASEL,156.4427113,0.83027859,0.249586944,0.000243284,0.000723312
RGS16,322.4025806,-0.787795933,0.208467936,4.35E-05,0.000145082
NPL,11.71221977,-0.602361041,0.413516709,0.052382866,0.095862251
LOC119049613,26.93195672,-0.896301778,0.360190373,0.002628993,0.006539577
DHX9,3015.74639,0.01954835,0.042418498,0.63577526,0.73758658
SHCBP1L,227.7491571,-0.237339879,0.107983587,0.024377321,0.048902036
LAMC1,7830.074896,-0.13269046,0.049128327,0.006047324,0.013988878
LAMC2,113.2260466,-0.25874737,0.178121019,0.121820449,0.197729223
NMNAT2,1.739565652,-0.029458171,0.480157995,0.88619204,0.925287988
LOC119049619,176.1238497,0.209953122,0.121126682,0.074420686,0.130156287
SMG7,2695.192785,0.557210877,0.05945667,3.91E-21,6.18E-20
NCF2,4.789195836,-0.298093802,0.488943553,0.285703018,0.398756098
ARPC5,2308.514937,-0.424762884,0.058089606,1.80E-13,1.56E-12
RGL1,296.8982632,0.973633237,0.123989364,8.19E-16,8.51E-15
COLGALT2,3.290941105,-0.616540795,0.724372854,0.073719874,0.129144937
LOC128627160,0.28913429,0.011604293,0.529370886,0.997575555,NA
TSEN15,437.4623114,-0.232161407,0.103081068,0.019006632,0.039190105
LOC128627155,214.8498701,-0.528635159,0.132763881,3.61E-05,0.000121449
CUNH1orf21,658.810604,0.01472894,0.07318413,0.835376591,0.887200974
STRBP,1944.787267,-0.105095858,0.085696579,0.213361633,0.314124991
RABGAP1,1749.694112,0.359125586,0.065441402,3.24E-08,1.63E-07
GPR21,2.670312764,-0.160713909,0.472017982,0.513471143,0.628929309
ZBTB26,310.7003243,-0.243975144,0.099255935,0.012439474,0.026942169
ZBTB6,841.8157835,0.340087826,0.090598091,0.000116017,0.000362055
RC3H2,5585.585508,0.61236548,0.110159495,1.30E-08,6.84E-08
LOC119035474,5.368883947,1.56981021,0.723928617,0.00265724,0.006602011
LOC128627161,5.185991665,-0.291168451,0.476821844,0.299850073,0.414674944
PDCL,1280.470506,0.212704304,0.059958393,0.000587681,0.001650556
LOC119047904,0.562829006,0.111859883,0.540355904,0.347173733,0.465880054
LOC119048050,0.17772597,0.024443345,0.532154479,0.916085134,NA
LOC119065915,0.221707228,-0.002994237,0.53274933,0.998703691,NA
LOC119048291,0.346272569,0.053685189,0.531973654,0.679233424,NA
LOC119034627,0.188144878,0.040009337,0.533418298,0.835441609,NA
LOC119034706,0.417206229,0.059573695,0.535486506,0.622371843,0.726458657
LOC128627162,0.169375874,0.050574693,0.534675108,0.733743346,NA
LOC128627166,6.067468463,-0.518586383,0.533533642,0.10973558,0.181050064
MED20,443.3436265,-0.28395438,0.109550749,0.007892246,0.017806004
ZNF333,218.3965066,-0.872906334,0.142688931,2.58E-10,1.64E-09
CLEC17A,0.849302641,0.083420114,0.539512315,0.508185225,0.623819561
NDUFB7,372.5617401,-0.485939576,0.101839567,1.14E-06,4.72E-06
TECR,986.5691006,0.333142202,0.084894811,6.72E-05,0.000218068
LOC128627168,2.994863599,0.476357978,0.649715186,0.116336688,0.190172272
DNAJB1,1183.718504,2.191095255,0.067784517,1.19E-229,2.13E-225
GIPC1,1364.789136,-0.588037301,0.11284436,9.23E-08,4.40E-07
PTGER1,153.1565844,-0.436077871,0.17249527,0.007189603,0.016356689
PKN1,1022.623932,0.271730381,0.082262325,0.000837272,0.002294367
DDX39A,757.758681,0.811893574,0.126978002,5.12E-11,3.51E-10
ADGRE5,281.3873684,0.203662579,0.092592044,0.022179448,0.044981547
ADGRL1,259.3990364,-0.433878116,0.134110696,0.000884825,0.002415071
ASF1B,568.0877141,-0.991618521,0.125365041,6.00E-16,6.34E-15
PRKACA,2528.8396,-0.360477356,0.066731058,5.01E-08,2.46E-07
LOC128627169,11.58694081,-0.234152893,0.373853748,0.400348176,0.520462234
SAMD1,376.6620398,-0.064931832,0.114781792,0.565558859,0.67712861
LOC119049514,23.27990332,-0.507898292,0.305530363,0.047644301,0.088127932
MISP3,135.2960976,-0.428285828,0.181173542,0.011407713,0.024860795
PALM3,652.3214028,-0.569789165,0.185562896,0.000990663,0.002677032
IL27RA,816.2177813,0.235427589,0.109733676,0.028395001,0.055836333
RFX1,408.5055759,0.838863948,0.096982287,1.89E-18,2.47E-17
DCAF15,639.9151015,-0.241628263,0.104297963,0.018658964,0.038553108
PODNL1,0.170536851,0.015343406,0.530904227,0.998621341,NA
CC2D1A,789.6619339,0.224448219,0.071088835,0.001101292,0.002946646
BRME1,120.2557225,-0.422186305,0.187411739,0.015746818,0.033178876
NANOS3,0.49062436,0.040688631,0.528328269,0.802536458,0.86381256
ZSWIM4,1185.694909,0.885288259,0.070751996,1.92E-36,8.47E-35
CUNH19orf53,1362.958839,0.078766467,0.089498428,0.394669975,0.514622072
MRI1,244.1865288,-0.079500638,0.107116929,0.437478949,0.557421056
YJU2B,162.1546501,0.488198478,0.131598641,0.000152637,0.000467222
CACNA1A,0.268336105,0.055610104,0.53396397,0.658731799,NA
IER2,581.0234943,0.036202484,0.091065101,0.691332128,0.783471845
STX10,231.6813546,-0.374640463,0.122468421,0.001620099,0.004209438
NACC1,1833.302941,-0.647041742,0.097327963,1.31E-11,9.52E-11
TRMT1,540.658419,0.390007313,0.084097265,3.00E-06,1.17E-05
LYL1,1.095218568,-0.127562807,0.515212703,0.478535873,0.59608209
NFIX,106.8398082,-0.290539964,0.275430429,0.21987099,0.32212026
GADD45GIP1,210.7683812,0.341777212,0.115896735,0.002468357,0.006167795
RAD23A,1098.049438,0.686509061,0.084774092,1.63E-16,1.82E-15
CALR,30528.52177,0.348169109,0.071404559,8.50E-07,3.58E-06
FARSA,874.8628135,-0.014526804,0.070882611,0.847976121,0.896885305
SYCE2,22.4391054,0.05623119,0.276866821,0.812619402,0.870642819
GCDH,450.5608668,-0.565593365,0.097175885,2.30E-09,1.31E-08
KLF1,9.736664181,-0.482626421,0.485980348,0.126968227,0.204749123
DNASE2,677.8822741,-0.269150435,0.126379059,0.025301991,0.050525018
MAST1,137.3977665,-0.563638919,0.14762806,6.57E-05,0.000213406
RTBDN,1.509678635,0.095574824,0.508226248,0.591386049,0.699819844
RNASEH2A,223.3151838,0.034203766,0.117466606,0.771677864,0.842100188
THSD8,60.26316138,-0.01773222,0.195862743,0.921821545,0.953707617
PRDX2,1708.461223,-0.454217578,0.081146222,1.28E-08,6.71E-08
JUNB,768.5756763,0.596395799,0.200054467,0.001235734,0.003276516
HOOK2,294.605721,0.480331802,0.127087065,9.37E-05,0.000296836
LOC119049712,4.575930366,0.574704388,0.609266195,0.091687292,0.155423363
BEST2,7.576701008,0.004815682,0.386154441,0.98738176,0.99807205
GET3,709.7591526,0.053063704,0.08032657,0.508426311,0.624072745
TRIR,1008.648566,-0.100284392,0.087772076,0.22511603,0.328155796
TNPO2,1993.743233,-0.064645682,0.041355099,0.116775862,0.190796287
LOC119049732,0.650550383,-0.03151972,0.516404431,0.784834384,0.851310337
LOC128627172,0.958849266,-0.118757587,0.528609689,0.426575877,0.546090276
FBXW9,414.7144466,-0.074790481,0.086997102,0.38336961,0.502888413
GNG14,4.405460507,-0.528206215,0.666587183,0.102574672,0.17123815
DHPS,332.7672162,-0.129224121,0.10137338,0.197209524,0.294433819
WDR83,271.8448841,0.109660569,0.110127522,0.329109259,0.446589523
WDR83OS,580.1783885,0.129580165,0.074106169,0.083579282,0.143512212
MAN2B1,862.6060804,-0.420901024,0.093089482,4.65E-06,1.77E-05
LOC119049640,8.647835945,-0.549225375,0.480425804,0.090019041,0.152913732
LOC119049639,521.3685418,0.973858682,0.084854723,4.58E-31,1.47E-29
LOC119049539,28.52740281,-0.041720438,0.266748123,0.856121662,0.902463856
LOC119049542,133.3536453,-0.235005927,0.159624514,0.121593498,0.19739662
LOC128627209,15.66128615,-0.262985631,0.337525723,0.324910411,0.442130862
HELLS,1748.615068,-0.407887408,0.087930563,2.46E-06,9.74E-06
TBC1D12,548.7268769,0.522740346,0.086491483,8.70E-10,5.22E-09
NOC3L,1271.647448,1.777547135,0.096154927,2.63E-77,6.04E-75
PLCE1,801.2938513,-0.516890798,0.161586875,0.000751448,0.002074094
SLC35G1,67.0281398,-1.872156396,0.277317799,1.83E-12,1.43E-11
LGI1,0.775634651,-0.279721745,0.610132036,0.095579854,0.161061763
LOC119057767,523.6093294,-0.737171464,0.091862584,5.11E-16,5.44E-15
PDE6C,157.6119669,-0.747082341,0.194675267,4.21E-05,0.000140685
LOC119057785,8.754701468,0.342759942,0.460777304,0.241700665,0.3477269
RBP4,591.7294618,-0.684553682,0.137844325,2.47E-07,1.12E-06
FFAR4,1.127970101,0.095110173,0.518141008,0.56925635,0.680464156
CEP55,437.3526695,-0.737850261,0.184937257,2.30E-05,7.95E-05
MYOF,6236.608192,0.329306921,0.08402857,6.33E-05,0.000206182
LOC119057754,13.31835854,-0.553610565,0.609163941,0.092922872,0.157279751
LOC119057718,0.165473657,-0.007901055,0.532880913,0.918740223,NA
EXOC6,650.1709883,0.423583119,0.099285565,1.23E-05,4.42E-05
HHEX,134.9283821,0.23692331,0.163195264,0.126419874,0.204140466
KIF11,1597.733675,-0.278698889,0.132303402,0.030079055,0.058748102
LOC119057788,0.695202444,-0.088645006,0.53849363,0.448936288,0.568219183
IDE,3785.790842,0.613462918,0.068661909,1.51E-19,2.12E-18
