,baseMean,log2FoldChange,lfcSE,pvalue,padj
ARL5B,1792.085105,0.125750783,0.088913535,0.00270119,0.999567029
LOXL1,731.1224632,0.122492915,0.104092943,0.516276852,0.999567029
SMTN,3072.867925,0.115792189,0.063484288,0.931233907,0.999567029
GXYLT1,5298.498667,0.114420058,0.053826189,0.000848593,0.999567029
INTS10,3089.381052,0.107445201,0.043388549,0.820751882,0.999567029
TBC1D9,1705.449418,0.105083037,0.0611514,0.001787241,0.999567029
PKP4,9358.000653,0.100115239,0.032977409,7.91E-05,0.669966853
EGLN3,3128.847355,0.093236668,0.048357843,0.094687206,0.999567029
UGDH,2312.407271,0.092045954,0.056297358,0.002020302,0.999567029
BMS1,4930.569377,0.086945764,0.036447368,0.000476048,0.999567029
TOB2,1194.853121,0.07918414,0.093950372,0.004234473,0.999567029
STAT3,2354.112263,0.063249393,0.078381165,0.754590703,0.999567029
LOC119041465,890.2936852,0.000879881,0.001626152,0.785751218,0.999567029
ANLN,9266.710119,0.000336031,0.001461988,0.648223932,0.999567029
MACO1,2231.226788,0.000273351,0.001455259,0.650615867,0.999567029
DLGAP4,2131.637655,0.000248945,0.001453185,0.605753086,0.999567029
DAP,3262.238027,0.000238989,0.001451364,0.322132313,0.999567029
CLIC4,12791.61681,0.000103173,0.00144255,0.006710978,0.999567029
TOR1AIP1,6882.257532,8.09E-05,0.001442651,0.005654998,0.999567029
ZFP91,5547.777594,8.01E-05,0.001442695,0.004819614,0.999567029
PABPC4,7562.165771,7.60E-05,0.001441764,0.038056452,0.999567029
LOC128628040,10667.35588,7.55E-05,0.001442712,0.004471939,0.999567029
WDR82,3209.636651,7.42E-05,0.001442377,0.014775982,0.999567029
ABCE1,3249.203723,7.39E-05,0.001442517,0.431072481,0.999567029
EIF4G2,19626.75833,7.23E-05,0.001441767,0.044344841,0.999567029
PTPN11,7876.689838,7.13E-05,0.001442324,0.017884909,0.999567029
TRAK2,3155.893849,6.94E-05,0.00144305,0.000246392,0.999567029
MTPN,5838.514708,6.70E-05,0.001442045,0.037212535,0.999567029
CHD4,9100.319211,6.53E-05,0.001442055,0.03518537,0.999567029
BRD2,6434.297624,6.45E-05,0.001441599,0.075315342,0.999567029
MTMR4,3175.193139,6.44E-05,0.001442312,0.023505389,0.999567029
RFLNA,3602.157697,6.42E-05,0.001442032,0.042079866,0.999567029
LOC128627285,39564.83864,6.34E-05,0.001442054,0.039327697,0.999567029
C1QL3,2092.684575,6.19E-05,0.00144254,0.011013906,0.999567029
WIF1,7757.230427,5.82E-05,0.00144212,0.044483197,0.999567029
LAMA3,220.5661913,5.71E-05,0.001443188,0.636945093,0.999567029
ATP2B1,6697.046735,5.58E-05,0.001441637,0.095623408,0.999567029
HIF1A,5770.683007,5.56E-05,0.001442052,0.056905124,0.999567029
RBM27,1820.691963,5.56E-05,0.001442518,0.014652112,0.999567029
WWTR1,4946.566319,5.51E-05,0.001442099,0.053100683,0.999567029
EAF1,2722.282255,5.50E-05,0.00144217,0.051834811,0.999567029
CDS2,4857.438808,5.45E-05,0.001441973,0.069346257,0.999567029
CLCN3,4044.235836,5.44E-05,0.001442317,0.03096323,0.999567029
RAB10,9942.252875,5.39E-05,0.001441995,0.066706546,0.999567029
HIPK1,4312.167423,5.36E-05,0.001442234,0.041560243,0.999567029
SUDS3,3710.395244,5.35E-05,0.001442305,0.035034482,0.999567029
ITPRID2,3522.247079,5.27E-05,0.001441942,0.078223977,0.999567029
DCAF7,4424.687809,5.26E-05,0.001442245,0.042553494,0.999567029
FAM91A1,4093.706647,5.26E-05,0.001442011,0.069455568,0.999567029
CCDC6,7026.084747,5.25E-05,0.001442377,0.028104833,0.999567029
SLC35F1,2213.553177,5.23E-05,0.001442331,0.033755418,0.999567029
NET1,4968.257724,5.19E-05,0.001442659,0.006900284,0.999567029
MTFR1L,1758.115605,5.18E-05,0.001442291,0.03909279,0.999567029
ACLY,8370.170347,5.18E-05,0.001441753,0.086745578,0.999567029
MAPK1IP1L,6398.728706,5.15E-05,0.001441951,0.081881316,0.999567029
NUCKS1,5023.748072,5.14E-05,0.00144219,0.058946011,0.999567029
CAPN1,1606.765329,5.08E-05,0.001442681,0.005406821,0.999567029
CYFIP1,3707.924573,5.08E-05,0.001441913,0.088033337,0.999567029
VEGFA,5228.137781,5.05E-05,0.001442339,0.035450048,0.999567029
NASP,4168.948273,5.03E-05,0.001442221,0.268085899,0.999567029
SEL1L,2962.830621,5.02E-05,0.001442506,0.017496214,0.999567029
